PAGOS,MONTO,COMUNA,REGION,URBANIDAD,FPAGO,TIPOBENEFICIO,COBROMARZO,SEXO,ECIVIL,NACIONALIDAD,NOCOBRO
1,3610,58,4,2,3,16,1,1,1,0,0
1,7856,336,11,2,3,16,0,1,5,0,0
1,8325,112,11,2,1,16,0,2,1,0,0
1,5158,128,11,2,3,14,0,1,5,0,0
1,7744,220,11,2,3,16,0,1,1,0,1
1,3866,285,11,2,1,16,1,1,1,0,1
1,5158,294,12,1,3,14,0,2,1,0,0
1,5057,220,11,2,3,16,0,1,1,0,0
1,7806,257,11,2,3,16,0,2,1,0,1
1,5158,115,11,2,3,14,0,2,1,0,0
1,6735,157,11,2,3,16,0,2,1,0,1
1,5158,220,11,2,3,14,0,1,1,0,0
1,6242,155,11,2,3,14,0,1,1,0,0
1,5136,1,11,0,4,14,1,2,1,0,0
1,5745,249,11,2,3,16,0,1,1,0,0
1,5136,155,11,2,3,14,0,2,3,0,0
1,5002,11,1,2,3,16,0,1,5,0,1
2,8870,245,14,2,3,16,0,1,5,0,1
1,7806,285,11,2,3,16,0,1,1,0,0
1,7806,320,2,2,3,16,0,1,5,0,0
1,9095,336,11,2,1,16,0,2,1,0,0
1,8815,307,6,2,1,16,0,1,1,0,0
1,9054,128,11,2,1,16,0,2,1,0,0
1,5745,321,14,2,3,16,0,1,5,0,0
1,8357,81,14,1,1,16,1,1,5,0,1
1,5158,67,6,1,4,14,0,1,1,0,1
1,6535,118,14,1,3,16,0,2,1,0,0
1,9113,58,4,2,1,16,0,2,1,0,0
1,5136,245,14,2,3,14,0,1,1,0,0
1,8712,285,11,2,3,14,0,1,1,0,1
1,4996,115,11,2,3,16,0,1,1,0,1
2,8349,115,11,2,3,16,0,1,1,1,0
1,5136,125,11,2,4,14,0,2,5,0,1
1,7806,300,11,2,3,16,1,2,1,0,0
1,7800,300,11,2,3,16,0,1,1,0,0
1,4417,249,11,2,3,16,1,1,1,0,1
1,5738,216,11,2,1,16,0,1,1,0,0
1,8796,300,11,2,3,16,0,1,1,0,1
1,8089,128,11,2,1,16,1,1,1,0,1
1,7856,216,11,2,3,16,0,1,5,0,0
1,6789,300,11,2,3,16,0,2,1,0,0
1,7800,285,11,2,3,16,0,1,1,0,1
1,5136,251,15,0,3,14,0,1,5,0,0
1,5476,321,14,2,3,16,1,1,1,0,0
1,5158,32,11,2,3,14,0,1,5,0,1
1,5483,74,10,2,3,16,1,2,1,0,0
1,9014,330,14,2,3,16,0,1,5,0,0
1,5136,100,4,2,3,14,0,1,5,0,0
1,5158,87,6,1,3,14,1,2,1,0,0
1,8959,138,11,2,1,16,0,2,5,0,0
2,9035,216,11,2,1,16,0,1,1,0,0
1,2492,63,5,2,1,17,1,1,1,0,1
1,4729,106,11,2,3,16,0,1,1,0,0
1,7688,8,0,2,3,16,1,1,1,0,0
1,7800,67,6,1,3,16,0,1,1,0,0
1,3148,304,10,2,1,17,0,1,5,0,0
1,5055,329,11,2,1,16,0,1,1,0,1
1,5158,32,11,2,3,14,0,2,3,0,1
1,8057,130,6,1,1,16,0,2,1,0,0
2,7067,58,4,2,3,16,0,1,1,0,1
1,7850,100,4,2,3,16,0,1,5,0,0
1,445,270,14,2,3,16,0,1,1,0,1
1,6921,220,11,2,3,16,0,2,1,0,0
1,5136,223,7,2,3,14,0,1,1,0,1
1,7794,271,11,2,3,16,0,1,1,0,0
1,5158,139,11,2,3,14,0,2,5,0,1
1,7806,271,11,2,3,16,0,2,5,0,1
1,4378,304,10,2,3,16,0,1,5,0,0
2,8538,305,4,2,1,16,0,2,1,0,0
1,5745,336,11,2,3,16,0,1,1,0,1
1,7806,18,2,1,5,16,0,2,5,0,1
1,2963,276,14,2,3,16,0,1,1,0,0
1,5483,220,11,2,1,16,0,1,1,0,0
1,5136,252,12,2,3,14,0,2,5,0,0
1,6226,216,11,2,1,16,0,1,1,0,0
1,8338,14,14,1,5,16,0,2,1,0,1
1,7660,128,11,2,1,16,0,1,1,0,0
1,5136,205,11,2,3,14,0,1,1,0,0
1,5738,106,11,2,3,16,1,1,1,0,0
1,5136,255,11,2,3,14,0,1,1,0,1
1,4510,300,11,2,3,16,0,1,1,0,0
1,9113,216,11,2,3,16,0,1,5,0,0
1,8552,107,13,2,3,16,1,1,1,0,1
1,7806,157,11,2,3,16,0,1,1,0,0
1,7800,298,4,1,5,16,0,1,1,0,0
1,8712,7,6,2,3,14,0,2,1,0,1
1,8951,155,11,2,3,16,0,2,1,0,0
1,7856,11,1,2,3,16,0,1,5,0,0
1,5136,80,11,1,3,14,1,2,1,0,0
1,5002,11,1,2,3,16,0,1,5,0,0
1,7806,180,7,2,3,16,1,2,1,0,0
1,5158,226,6,0,5,14,0,2,1,0,1
1,7806,300,11,2,3,16,0,1,1,0,0
1,7856,245,14,2,3,16,0,1,1,0,0
1,5136,107,13,2,3,14,0,1,1,0,0
1,8657,8,0,2,3,16,0,1,5,0,0
1,6266,246,14,2,3,16,0,1,1,0,1
1,5158,8,0,2,3,14,0,1,1,0,0
1,5002,285,11,2,3,16,0,1,5,0,1
1,7658,285,11,2,3,16,0,2,5,0,0
1,7806,300,11,2,3,16,0,1,1,0,1
1,7806,39,15,2,3,16,0,1,5,0,0
1,9182,223,7,2,0,16,1,1,1,0,1
1,7031,230,9,2,3,16,1,1,1,0,1
1,8390,16,0,2,3,16,0,1,1,0,0
1,8193,58,4,2,3,16,0,1,1,0,0
1,2087,193,10,1,1,17,1,1,1,0,1
1,166,301,14,1,1,17,1,2,1,0,1
1,7858,100,4,2,3,16,0,1,5,0,1
1,5057,230,9,2,3,16,0,1,1,0,0
2,8619,74,10,2,3,16,1,1,1,0,0
1,8664,336,11,2,1,16,0,1,5,0,0
1,7856,115,11,2,3,16,1,2,1,0,0
1,7806,140,11,2,3,16,0,1,5,0,0
1,8882,121,5,2,1,16,0,1,5,1,1
1,8070,220,11,2,1,16,1,1,1,0,1
1,7124,249,11,2,3,16,1,1,1,0,0
1,7515,329,11,2,1,16,1,2,1,0,0
1,7426,106,11,2,3,16,0,1,1,0,0
1,8612,128,11,2,1,16,0,2,3,0,1
1,8942,300,11,2,3,16,0,1,1,0,0
1,7856,300,11,2,3,16,0,1,5,0,1
1,8426,336,11,2,1,16,0,1,1,0,0
1,318,80,11,1,1,17,0,1,1,0,1
1,5685,121,5,2,3,16,0,2,1,0,1
1,6986,106,11,2,3,16,0,2,1,0,0
1,7457,336,11,2,1,16,0,1,1,0,0
3,8577,246,14,2,3,16,0,1,1,0,0
1,5158,128,11,2,3,14,0,1,5,0,1
2,8904,216,11,2,1,16,1,1,5,0,0
1,5158,115,11,2,3,14,0,1,1,0,0
1,7362,128,11,2,1,16,1,1,1,0,1
1,8002,85,11,2,3,16,0,1,1,0,0
1,7800,246,14,2,3,16,0,1,1,0,0
1,7806,300,11,2,3,16,0,1,1,0,1
1,5158,245,14,2,3,14,0,1,1,0,0
1,5745,330,14,2,3,16,0,2,5,0,1
1,5158,223,7,2,3,14,1,2,1,0,0
2,8532,180,7,2,3,16,0,1,1,0,0
1,7856,166,11,2,3,16,0,1,5,0,1
1,5483,321,14,2,3,16,0,1,5,0,0
1,7002,246,14,2,1,16,1,1,1,0,1
1,5744,8,0,2,3,16,0,2,1,0,1
1,5158,258,12,2,3,14,0,1,1,0,0
1,4860,39,15,2,3,16,0,1,1,0,0
1,7098,122,8,1,3,16,0,1,1,0,1
1,5136,257,11,2,3,14,1,1,1,0,0
1,7806,41,12,1,3,16,0,2,1,0,0
1,8784,106,11,2,3,16,0,1,1,0,0
1,5158,58,4,2,3,14,1,1,5,0,0
1,7856,146,14,2,3,16,0,1,1,0,0
1,6509,8,0,2,3,16,1,1,5,0,0
1,5158,330,14,2,3,14,0,2,5,0,1
1,2494,7,6,2,3,16,1,1,1,0,1
1,6502,285,11,2,1,16,0,2,5,0,0
1,7466,300,11,2,3,16,0,1,5,0,0
1,8669,285,11,2,1,16,0,1,1,0,0
1,8795,321,14,2,3,16,1,1,1,0,1
1,8054,300,11,2,1,16,1,1,5,0,0
1,1653,121,5,2,3,7,0,1,1,0,1
1,7856,204,11,2,3,16,1,1,5,0,0
1,5057,63,5,2,3,16,0,1,1,0,1
1,8948,330,14,2,1,16,0,1,1,0,0
1,7359,319,8,2,4,16,0,2,1,0,1
1,110,330,14,2,3,16,0,1,5,0,1
1,7391,157,11,2,3,16,1,1,1,0,0
1,5743,115,11,2,3,16,0,1,1,0,0
1,8153,300,11,2,1,16,0,2,1,0,0
1,7684,115,11,2,1,16,0,1,1,0,0
1,5745,285,11,2,3,16,1,1,1,0,1
1,4867,300,11,2,3,16,0,1,1,0,0
1,7806,220,11,2,3,16,0,1,1,0,1
1,7800,85,11,2,3,16,1,1,1,0,0
1,8994,216,11,2,3,16,0,1,1,0,0
1,7369,11,1,2,1,16,1,1,1,0,0
1,8404,307,6,2,1,16,1,1,1,0,0
1,5158,239,7,1,3,14,0,2,1,0,0
1,318,99,10,0,1,17,1,2,1,0,1
1,166,118,14,1,1,17,1,1,1,0,1
1,8629,121,5,2,1,16,0,2,1,0,0
1,3788,146,14,2,3,16,1,1,1,0,0
1,5158,321,14,2,3,14,0,1,3,0,0
1,5136,294,12,1,4,14,1,2,5,0,0
1,7852,8,0,2,3,16,0,1,1,0,0
1,5136,62,2,2,3,14,0,2,3,0,0
1,7799,39,15,2,3,16,0,1,1,0,0
1,5136,87,6,1,4,14,0,2,1,0,0
1,5136,189,8,1,3,14,0,2,5,0,1
1,5744,336,11,2,1,16,1,1,1,0,0
1,7942,155,11,2,3,16,0,1,1,0,1
1,5483,111,14,2,3,16,0,2,1,0,0
1,5158,304,10,2,3,14,0,2,1,0,1
1,7167,300,11,2,3,16,0,1,1,0,0
1,4026,319,8,2,3,16,0,1,5,0,0
1,7746,321,14,2,3,16,0,1,1,0,0
1,7856,138,11,2,3,16,0,1,1,0,0
1,5158,188,12,0,3,14,0,1,1,0,0
1,8509,249,11,2,1,16,0,1,5,0,0
1,7798,59,11,2,3,16,0,1,1,0,1
1,5136,283,11,1,5,14,0,1,1,0,0
1,5158,255,11,2,3,14,0,1,1,0,0
1,5158,300,11,2,3,14,0,1,1,0,0
1,4762,300,11,2,3,16,0,1,5,0,0
1,7806,252,12,2,3,16,0,1,5,0,0
1,5158,139,11,2,3,14,0,1,1,0,0
1,5136,255,11,2,3,14,0,2,1,0,1
1,5481,270,14,2,3,16,0,1,1,0,1
1,3620,300,11,2,0,16,0,1,3,0,1
1,7856,220,11,2,3,16,0,1,1,0,1
1,5158,115,11,2,3,14,1,1,1,0,0
1,7856,336,11,2,3,16,0,1,5,0,0
1,7806,137,14,1,3,16,0,2,1,0,0
1,5158,115,11,2,3,14,0,1,5,0,0
3,9154,336,11,2,1,16,0,2,1,0,0
1,7806,300,11,2,3,16,0,1,5,0,0
1,6967,336,11,2,3,16,0,2,1,0,0
1,7044,300,11,2,0,16,0,2,5,0,1
1,5126,39,15,2,1,1,0,2,1,0,1
1,5158,310,2,1,4,14,0,2,5,0,0
1,5158,177,6,1,3,14,0,2,1,0,0
1,7107,242,11,2,5,9,1,1,1,0,1
1,5158,223,7,2,3,14,0,1,1,0,1
1,7806,285,11,2,3,16,0,2,1,0,1
1,7800,277,12,2,3,16,0,1,5,0,0
1,7806,277,12,2,3,16,1,1,5,0,0
1,6673,290,4,2,3,16,1,2,5,0,0
1,2087,10,4,1,1,17,0,2,1,0,1
1,6515,180,7,2,3,16,0,1,1,0,0
1,5158,323,6,1,3,14,0,2,5,0,1
1,7806,330,14,2,3,16,1,2,1,0,0
1,7806,333,15,1,5,16,0,2,1,0,1
1,7856,11,1,2,3,16,0,1,5,0,0
1,5136,8,0,2,3,14,1,1,1,0,0
1,7806,39,15,2,3,16,0,2,1,0,0
1,318,272,15,2,1,17,1,1,1,0,1
1,5002,277,12,2,3,16,0,2,1,0,1
1,5158,8,0,2,3,14,1,2,5,0,1
1,5861,128,11,2,1,16,0,2,1,0,0
1,5002,16,0,2,3,16,0,1,1,0,0
1,5158,166,11,2,3,14,0,2,1,0,0
1,5745,85,11,2,1,16,0,2,1,0,0
1,7851,221,3,1,5,16,0,1,1,0,0
1,48,48,15,1,1,17,0,2,1,0,1
1,5031,128,11,2,1,16,0,1,1,0,0
2,8563,64,4,2,3,16,0,1,1,0,0
1,5136,249,11,2,3,14,0,2,1,0,0
1,5158,321,14,2,3,14,1,1,1,0,0
2,7055,11,1,2,3,16,0,1,1,0,1
1,5158,68,6,1,3,14,0,2,5,0,1
1,4919,220,11,2,3,14,0,2,5,0,1
1,7806,271,11,2,3,16,0,1,1,0,0
1,6157,116,11,2,3,14,0,1,1,0,0
1,5158,300,11,2,3,14,0,1,1,0,1
1,8913,300,11,2,0,16,0,1,1,0,0
1,7856,146,14,2,3,16,0,1,1,0,0
1,5136,255,11,2,3,14,0,1,5,0,0
1,2373,193,10,1,1,17,0,2,1,0,1
1,7806,112,11,2,3,16,0,1,5,0,0
1,7806,115,11,2,3,16,0,1,1,0,0
1,7210,336,11,2,3,16,0,1,5,0,1
1,8043,128,11,2,3,16,0,1,5,0,1
1,7420,64,4,2,3,16,0,1,1,0,1
1,166,245,14,2,1,17,0,2,3,0,1
1,5136,252,12,2,3,14,0,1,1,0,1
1,5136,85,11,2,3,14,0,2,1,0,0
1,7806,322,10,0,4,16,0,2,1,0,0
1,7806,285,11,2,3,16,0,1,1,0,1
1,8778,245,14,2,3,16,1,1,1,0,0
1,7806,11,1,2,3,16,0,1,1,0,0
1,5723,300,11,2,3,14,0,1,1,0,0
1,5882,58,4,2,3,14,0,1,1,0,0
1,5136,37,4,2,3,14,0,1,1,0,1
1,7856,8,0,2,3,16,0,2,1,0,0
1,7800,16,0,2,3,16,0,1,1,0,0
1,5045,336,11,2,3,16,1,1,1,0,0
1,7699,285,11,2,3,16,0,1,1,0,0
1,7856,288,11,0,5,16,0,2,1,0,0
1,5158,297,12,1,3,14,0,1,1,0,0
1,7806,227,7,2,3,16,0,1,5,0,1
1,5483,111,14,2,3,16,0,1,1,0,0
1,8938,216,11,2,1,16,0,2,1,0,0
2,9134,330,14,2,3,16,0,2,1,0,0
2,8374,147,4,2,3,16,1,1,1,0,0
2,8072,321,14,2,1,16,0,1,5,0,0
1,5158,305,4,2,3,14,0,1,5,0,1
1,7806,320,2,2,3,16,0,2,1,0,0
1,5158,45,7,0,4,14,0,1,1,0,0
1,7806,300,11,2,3,16,0,1,1,0,0
1,6225,252,12,2,3,14,1,1,1,0,1
1,6954,216,11,2,1,16,0,1,5,0,0
2,8465,58,4,2,1,16,0,1,5,0,0
1,9087,305,4,2,1,16,0,2,1,0,0
1,6453,285,11,2,3,16,0,1,1,0,1
1,5136,167,10,2,3,14,0,2,1,0,0
1,5136,245,14,2,3,14,0,1,5,0,1
1,7488,285,11,2,3,16,0,1,1,0,0
1,5483,107,13,2,3,16,1,2,1,0,0
1,7856,64,4,2,3,16,1,1,1,0,0
1,5158,128,11,2,3,14,0,1,5,0,0
1,7806,11,1,2,3,16,0,1,1,0,0
1,5136,11,1,2,3,14,0,1,5,0,0
1,7806,300,11,2,3,16,0,1,5,0,1
1,7806,300,11,2,3,16,1,1,5,0,0
1,5158,336,11,2,3,14,0,1,1,0,0
1,5136,300,11,2,3,14,0,1,1,0,0
1,5002,300,11,2,3,16,0,1,1,0,0
1,8105,300,11,2,1,16,0,2,1,0,0
1,5136,58,4,2,3,14,0,1,5,0,0
1,5136,336,11,2,3,14,0,1,1,0,0
1,7806,106,11,2,3,16,0,2,1,0,0
1,5063,300,11,2,3,16,0,1,5,0,1
1,7806,106,11,2,3,16,0,1,1,0,0
1,5483,106,11,2,3,16,1,1,1,0,0
1,3386,300,11,2,0,16,0,2,1,0,1
2,7895,63,5,2,1,17,1,2,5,0,1
1,7151,16,0,2,3,16,0,1,1,0,1
1,8781,271,11,2,3,14,0,1,1,0,0
1,7856,252,12,2,1,16,0,1,5,0,0
1,8656,246,14,2,1,16,0,2,1,0,0
2,5690,11,1,2,3,16,0,1,1,1,1
1,318,58,4,2,1,17,1,1,1,0,1
1,6635,139,11,2,3,14,0,1,1,0,0
1,5136,8,0,2,3,14,0,2,1,0,1
1,7806,11,1,2,3,16,1,1,1,0,0
1,5136,72,6,0,5,14,0,2,1,0,0
1,5482,321,14,2,3,16,1,1,1,0,1
1,5760,8,0,2,3,16,0,1,1,0,0
1,2139,11,1,2,3,16,0,1,5,0,0
1,1253,223,7,2,3,7,0,1,1,0,1
1,459,133,14,2,1,17,0,1,1,0,1
1,7461,216,11,2,1,16,0,1,5,0,0
1,3276,58,4,2,1,1,0,1,1,0,1
1,7856,294,12,1,3,16,0,1,1,0,0
1,1804,307,6,2,3,16,1,2,5,0,0
1,8344,157,11,2,1,16,0,2,1,0,1
1,7856,330,14,2,3,16,0,1,1,0,0
1,5136,261,14,1,3,14,1,1,5,0,0
1,8896,64,4,2,3,16,0,2,1,0,0
1,5483,8,0,2,3,16,0,1,1,0,0
1,8553,53,11,2,3,16,0,1,1,0,0
1,8081,112,11,2,3,16,0,2,5,0,0
1,5158,59,11,2,3,14,0,1,3,0,0
1,5158,290,4,2,3,14,0,1,1,0,0
1,7740,307,6,2,3,16,0,1,1,0,0
1,8597,252,12,2,3,16,0,1,1,0,0
1,5158,292,11,2,3,14,0,1,1,0,0
1,8585,323,6,1,1,16,0,1,1,0,0
1,5136,8,0,2,3,14,0,1,5,0,0
1,8764,300,11,2,1,16,0,1,5,0,1
1,5136,155,11,2,3,14,0,1,1,0,0
1,5136,112,11,2,3,14,0,2,1,0,1
1,5136,193,10,1,3,14,0,1,5,0,1
3,8955,74,10,2,3,16,0,1,1,0,0
2,8306,285,11,2,3,16,0,1,5,0,1
1,318,134,10,2,1,17,0,1,1,0,1
1,5063,300,11,2,1,16,0,1,1,0,0
1,6470,330,14,2,3,16,0,2,5,0,1
1,7358,285,11,2,3,16,0,1,5,0,0
1,8384,157,11,2,3,16,0,2,5,0,1
1,5136,78,11,2,3,14,0,1,5,0,0
1,7044,294,12,1,3,16,0,2,5,0,0
1,8514,8,0,2,3,16,0,1,1,0,0
1,5136,27,7,2,3,14,0,2,1,0,0
1,3051,327,14,2,1,16,1,1,5,0,1
1,5158,180,7,2,3,14,0,1,5,0,1
1,8973,112,11,2,1,16,0,2,1,0,0
1,8255,62,2,2,3,16,1,1,5,0,0
1,5158,331,10,1,5,14,1,2,1,0,0
1,6617,85,11,2,1,16,1,2,1,0,1
1,7806,85,11,2,1,16,0,1,5,0,0
1,7923,106,11,2,3,16,0,1,1,0,0
1,5002,128,11,2,3,16,0,1,1,0,0
1,7560,157,11,2,3,16,0,1,1,0,0
1,5158,281,11,2,3,14,0,2,1,0,0
1,3267,307,6,2,3,16,1,1,1,0,0
1,7856,285,11,2,3,16,0,1,5,0,1
1,7806,216,11,2,3,16,0,1,5,0,0
1,6054,242,11,2,3,14,0,1,1,0,0
1,7806,249,11,2,3,16,0,2,1,0,1
1,5158,78,11,2,3,14,0,2,1,0,0
1,7850,249,11,2,3,16,0,1,1,0,0
1,7847,223,7,2,1,16,1,1,1,0,0
2,8949,336,11,2,1,16,0,1,1,0,0
1,8101,216,11,2,3,16,0,2,1,0,0
1,5063,300,11,2,3,16,1,1,1,0,0
1,7449,321,14,2,1,16,1,1,5,0,0
1,587,18,2,1,5,7,0,1,1,0,1
1,7299,8,0,2,3,16,0,1,1,0,0
1,5745,336,11,2,3,16,0,1,5,0,0
2,8033,304,10,2,3,16,0,1,5,0,0
1,6993,39,15,2,3,16,0,1,1,0,0
1,8190,115,11,2,3,16,0,1,1,0,1
1,5745,321,14,2,3,16,0,1,1,0,1
1,5734,300,11,2,0,16,0,1,1,0,1
1,8668,321,14,2,3,16,0,1,1,0,1
1,1760,147,4,2,1,17,1,1,5,0,1
1,7619,252,12,2,3,16,0,1,1,0,0
1,7975,11,1,2,3,16,0,1,1,0,0
1,3238,146,14,2,1,17,1,1,1,0,1
1,89,305,4,2,3,16,1,2,1,0,0
1,7856,305,4,2,1,16,1,2,1,0,0
1,6877,216,11,2,3,16,1,1,1,0,0
1,5136,271,11,2,3,14,0,1,1,0,1
1,5136,280,10,2,3,14,0,2,1,0,0
1,5158,147,4,2,3,14,0,1,5,0,1
1,4495,271,11,2,3,16,0,1,5,0,0
1,8616,307,6,2,3,16,0,1,1,0,0
1,4242,321,14,2,3,16,0,1,1,0,0
1,8919,330,14,2,3,16,1,1,1,0,0
1,5743,336,11,2,3,16,0,1,1,0,0
1,8637,63,5,2,3,16,0,2,1,0,0
1,8649,74,10,2,3,16,0,1,1,0,0
1,7328,18,2,1,5,16,0,1,1,0,1
1,7805,111,14,2,3,16,0,1,1,0,1
1,7297,330,14,2,3,16,0,1,1,0,1
1,5136,149,7,1,3,14,0,2,1,0,0
1,5158,180,7,2,3,14,0,1,5,0,0
1,5113,128,11,2,3,16,0,1,1,1,0
2,8504,321,14,2,3,16,0,1,1,0,0
1,74,314,6,0,1,17,0,1,5,0,1
1,5861,31,11,2,1,16,1,2,1,0,0
1,5002,285,11,2,3,16,0,1,5,0,0
1,5063,219,11,2,3,16,1,1,1,0,0
1,8677,321,14,2,3,16,0,1,1,0,0
1,8485,321,14,2,1,16,0,1,1,0,0
1,8103,128,11,2,3,16,0,2,5,0,1
1,5136,193,10,1,3,14,1,2,5,0,0
1,5136,218,6,1,3,14,0,1,1,0,0
1,5158,183,6,2,3,14,1,2,1,0,0
1,7806,106,11,2,3,16,0,1,5,0,0
1,7856,336,11,2,3,16,0,1,1,0,0
2,8201,249,11,2,3,16,1,1,1,0,1
1,5158,194,11,2,3,14,0,2,1,0,1
2,8428,157,11,2,1,16,0,1,1,0,1
1,7760,300,11,2,1,16,0,1,1,0,0
1,7856,106,11,2,1,16,0,1,5,0,0
1,5158,106,11,2,3,14,0,1,5,0,0
1,5158,336,11,2,3,14,0,1,1,0,1
2,8840,336,11,2,3,16,0,1,1,0,0
1,4809,300,11,2,3,16,0,1,1,0,0
1,5720,308,10,1,5,14,0,1,5,0,0
1,5383,85,11,2,1,16,0,1,1,0,0
1,7616,220,11,2,3,16,0,1,1,0,1
1,5158,300,11,2,3,14,0,2,1,0,0
1,5062,300,11,2,3,16,0,1,5,0,0
1,4656,219,11,2,1,16,0,2,1,0,1
2,8141,216,11,2,3,16,0,1,1,0,0
1,7856,32,11,2,3,16,0,2,1,0,0
1,7796,300,11,2,3,16,0,1,1,0,1
1,5136,104,11,2,3,14,0,1,5,0,0
1,7569,125,11,2,4,16,1,1,1,0,0
1,7577,300,11,2,3,16,0,1,5,0,1
1,192,249,11,2,3,16,1,1,1,0,1
1,6988,249,11,2,3,16,0,2,1,0,0
1,4578,121,5,2,1,16,0,1,1,0,0
1,8100,300,11,2,0,16,1,1,1,0,1
1,5745,58,4,2,3,16,1,1,1,0,0
1,8339,63,5,2,1,16,0,1,5,0,0
1,8788,8,0,2,3,16,0,1,1,0,1
1,7265,115,11,2,3,16,0,1,5,0,0
1,5158,177,6,1,3,14,0,1,5,0,0
1,7806,100,4,2,3,16,0,2,1,0,0
1,5158,74,10,2,3,14,0,1,5,0,1
1,8493,262,8,1,1,16,1,2,1,0,1
1,5158,300,11,2,3,14,0,2,5,0,0
1,5158,112,11,2,3,14,0,1,1,0,0
1,4736,285,11,2,3,16,0,2,1,0,0
1,6581,271,11,2,3,16,0,1,1,0,1
1,5136,72,6,0,5,14,0,2,1,0,0
1,8748,292,11,2,3,16,0,2,1,0,0
1,5158,121,5,2,4,14,0,2,1,0,1
1,7000,320,2,2,3,16,0,1,1,0,0
1,5158,62,2,2,3,14,1,1,5,0,0
1,2439,271,11,2,1,17,1,1,1,0,0
1,7856,245,14,2,3,16,0,1,1,0,0
1,7648,323,6,1,3,16,0,1,1,0,0
1,7806,220,11,2,3,16,0,1,5,0,0
1,7806,252,12,2,3,16,0,2,1,0,1
1,5158,104,11,2,3,14,0,1,5,0,1
1,5136,281,11,2,3,14,0,2,1,0,1
1,7806,252,12,2,3,16,0,1,1,0,1
1,1915,66,3,2,3,7,0,1,1,0,1
1,4221,155,11,2,3,16,0,1,5,0,0
1,8181,59,11,2,1,16,0,2,1,0,0
1,5136,330,14,2,3,14,0,1,5,0,0
1,4829,111,14,2,1,16,0,1,5,0,0
1,8768,327,14,2,1,16,0,2,1,0,1
1,7806,321,14,2,3,16,0,2,1,0,0
1,5158,319,8,2,3,14,0,2,5,0,0
1,5606,306,0,1,5,14,0,1,5,0,0
1,5158,181,5,2,3,14,0,1,5,0,0
1,318,179,14,1,1,17,0,2,1,0,1
1,7806,72,6,0,5,16,0,2,1,0,1
1,4365,297,12,1,3,16,0,1,1,0,0
1,5071,53,11,2,3,14,1,1,1,0,1
1,7856,106,11,2,3,16,0,2,1,0,0
1,8334,107,13,2,3,16,0,1,1,0,0
1,6561,330,14,2,3,16,0,2,5,0,1
1,7800,115,11,2,3,16,0,1,1,0,0
1,7734,307,6,2,3,16,0,1,1,0,0
1,7430,96,12,1,5,16,0,1,5,0,1
2,7383,64,4,2,3,16,0,1,1,0,0
1,7799,220,11,2,3,16,0,1,1,0,0
1,6577,157,11,2,3,16,0,2,1,0,0
1,5136,140,11,2,3,14,0,1,1,0,0
1,7806,157,11,2,3,16,0,2,1,0,0
1,5483,285,11,2,3,16,0,1,5,0,1
1,7806,74,10,2,3,16,0,1,1,0,1
1,7804,112,11,2,1,16,0,1,1,0,0
1,7832,303,11,2,3,16,0,1,1,0,1
1,2665,173,4,0,5,7,0,1,1,0,0
2,7319,115,11,2,3,16,0,1,1,0,1
1,7856,336,11,2,3,16,0,1,5,0,0
1,5734,216,11,2,3,16,0,1,1,1,0
1,5158,216,11,2,3,14,0,1,1,0,0
1,4996,85,11,2,3,16,0,1,1,0,0
1,7806,115,11,2,3,16,0,1,1,0,1
1,7798,321,14,2,3,16,0,1,1,0,0
1,7649,140,11,2,1,16,0,2,1,0,0
1,156,249,11,2,1,17,0,2,1,0,1
1,7806,106,11,2,3,16,0,1,5,0,1
1,8397,202,14,0,1,16,0,1,5,0,0
1,4713,111,14,2,3,16,0,2,1,0,1
1,5158,281,11,2,3,14,0,1,1,0,0
1,318,304,10,2,1,17,0,1,1,0,1
1,7806,8,0,2,3,16,0,2,1,0,0
1,5063,300,11,2,3,16,0,1,1,0,1
1,5158,336,11,2,3,14,1,1,1,0,0
1,8040,115,11,2,3,16,0,1,1,0,0
1,3382,254,10,0,1,1,0,2,1,0,1
1,5158,39,15,2,3,14,0,1,1,0,0
1,5158,142,6,1,3,14,0,1,5,0,0
1,8678,58,4,2,1,16,0,2,1,0,0
1,51,180,7,2,1,17,1,1,1,0,1
1,7856,336,11,2,3,16,0,1,5,0,0
1,5158,120,11,2,3,14,0,1,1,0,0
1,5136,38,3,0,5,14,1,1,5,0,1
1,7806,270,14,2,3,16,0,1,5,0,0
1,7856,58,4,2,3,16,0,1,1,0,0
1,6533,307,6,2,3,16,0,1,5,0,0
1,7806,146,14,2,3,16,0,1,5,0,0
1,1242,58,4,2,3,7,0,1,1,0,0
1,5002,146,14,2,3,16,0,1,5,0,1
1,7850,285,11,2,3,16,0,1,1,0,0
1,7798,16,0,2,3,16,0,1,1,0,0
1,7856,204,11,2,3,16,0,1,1,0,0
1,7749,58,4,2,3,16,0,1,1,0,1
2,9169,128,11,2,1,16,0,1,1,0,0
1,7806,336,11,2,3,16,0,1,3,0,1
1,5158,128,11,2,3,14,0,1,5,0,0
1,5737,336,11,2,1,16,0,1,1,0,0
1,8849,300,11,2,3,16,1,1,1,0,1
1,5136,157,11,2,3,14,1,1,1,0,0
1,722,303,11,2,1,17,1,1,1,0,1
1,4231,216,11,2,3,16,0,1,1,0,1
1,7806,271,11,2,3,16,0,2,1,0,0
1,8176,120,11,2,1,16,0,1,1,1,0
